cve_muni,entidad,municipio,ic_rezedu_porcentaje,ic_asalud_porcentaje,ic_segsoc_porcentaje,ic_cv_porcentaje,ic_sbv_porcentaje,ic_ali_porcentaje
30028,Veracruz,Boca del Río,13.2558185869,24.7922612688,47.0151454425,10.591187453,2.147843237,17.61712205
30029,Veracruz,Calcahualco,44.7212237733,16.7683691382,93.0535818775,31.1460336036,89.1498787929,19.702415782
30030,Veracruz,Camerino Z. Mendoza,18.3834629569,25.9111221222,60.6823924934,19.0524976513,21.9521115597,16.7183203984
30031,Veracruz,Carrillo Puerto,46.2098872751,19.0769153343,86.5910023287,13.5083745874,82.8482663357,26.8007686629
30032,Veracruz,Catemaco,30.414759478,12.2463923318,81.9718016352,25.2580823753,41.4122925144,37.8784889179
30033,Veracruz,Cazones de Herrera,29.9782154733,20.0352004803,81.8310767391,27.9346141512,75.1669226042,37.4488495445
30034,Veracruz,Cerro Azul,14.3069946502,17.2844139092,58.6222655127,17.1218470723,35.2188068728,21.4164585421
30035,Veracruz,Citlaltépetl,31.4864034499,25.1298283497,83.5873912339,28.907122264,66.3538704128,36.2942510854
30036,Veracruz,Coacoatzintla,34.390060032,18.3328076649,86.6786378866,17.7773720495,34.1201270434,22.8689379675
30037,Veracruz,Coahuitlán,39.9974548231,16.2891320947,91.3209468058,36.8668872487,87.4013743955,64.1130058539
30038,Veracruz,Coatepec,21.7918257761,20.5072595104,61.2000678716,12.3128848185,12.3464552182,15.8509200448
30039,Veracruz,Coatzacoalcos,16.7270238893,15.8040361413,45.8009002998,19.5307565382,7.4869348004,30.0483830795
30040,Veracruz,Coatzintla,16.7709279168,24.514421631,58.0047601174,21.2337774957,31.251986341,33.6153761309
30041,Veracruz,Coetzala,35.9246740705,8.4983099952,78.8025108643,31.4340898117,81.7962337035,33.9449541284
30042,Veracruz,Colipa,37.1520342612,16.1241970021,83.0620985011,16.8308351178,71.47751606,13.8972162741
30043,Veracruz,Comapa,44.8422163727,16.6855428326,91.9444979508,12.8673605682,63.7351597281,22.7617602928
30044,Veracruz,Córdoba,13.8808481152,24.6789107702,56.6608368486,16.4186059233,19.0825001735,21.7786259235
30062,Veracruz,Chocamán,31.6017406944,27.6998668163,77.7339508126,18.6596915632,36.9436974336,28.3683507659
30045,Veracruz,Cosamaloapan de Carpio,26.286952699,15.5334655933,56.2031814812,14.3423363078,26.582545494,44.6528393279
30046,Veracruz,Cosautlán de Carvajal,39.5681048981,5.6911228281,89.4638709644,10.6265175884,62.9321308371,10.9886858015
30047,Veracruz,Coscomatepec,39.0939802274,22.6989835004,86.3134375387,27.4538103911,50.4081573959,34.0237076051
30048,Veracruz,Cosoleacaque,19.9498935934,15.6765704939,57.4406187556,18.5644042242,32.5862765659,39.4127628933
30049,Veracruz,Cotaxtla,37.8253736462,17.9243157227,80.0535596401,17.63476148,58.7056129178,19.5624491614
30050,Veracruz,Coxquihui,30.9145081018,17.2209426243,85.7836987245,38.372083651,88.8292463606,40.7795208177
30051,Veracruz,Coyutla,33.9358442502,16.9702079682,87.5353556204,29.8945915167,80.2687370243,37.7991960187
30052,Veracruz,Cuichapa,27.6357176674,11.9110263501,56.9041517043,18.919894542,43.6116736439,30.0163228127
30053,Veracruz,Cuitláhuac,30.3465574765,17.8731802208,71.8838475784,12.954698196,36.7064264356,20.7966739489
30054,Veracruz,Chacaltianguis,36.9714327126,11.3788807596,63.790560371,9.8783267507,32.3056379759,33.9889059947
30055,Veracruz,Chalma,30.5370076208,17.3263951895,76.6376516314,29.1137340882,79.1726187569,33.6581145555
30056,Veracruz,Chiconamel,34.8159253706,13.5765450608,83.8580709645,32.7169748459,92.037314676,29.7018157588
30057,Veracruz,Chiconquiaco,40.7649684462,10.6130965659,93.9225539784,18.0462624878,63.6871478042,24.575181306
30058,Veracruz,Chicontepec,26.8900705941,13.6733840869,78.6262349551,51.6035177673,88.9842935322,33.856271037
30059,Veracruz,Chinameca,28.3341553497,22.4805604191,71.6544911875,22.6553141531,58.6089585258,32.9812545519
30060,Veracruz,Chinampa de Gorostiza,26.4435074198,24.7674238764,84.1720453421,41.3461322811,60.4094889684,25.2889537757
30061,Veracruz,Las Choapas,33.5626423814,18.9578803667,79.0690051625,22.1607197854,55.5301923733,36.2580485892
30063,Veracruz,Chontla,32.0864427563,14.2808217526,84.2597832876,40.0797992433,81.3355614165,36.8234302132
30064,Veracruz,Chumatlán,32.9575021683,9.1355883203,86.6146285053,38.5371494652,95.6634865568,69.7889563458
30065,Veracruz,Emiliano Zapata,21.6037046382,26.9025658315,59.5942615072,11.4365942453,33.4070657761,21.8277570541
30066,Veracruz,Espinal,29.1663213931,14.9999616048,86.4482031181,26.5639440801,82.4277081571,39.2467577783
30067,Veracruz,Filomeno Mata,41.6678275788,9.1905543915,94.633863747,60.9765933687,86.0603594749,70.458083895
30068,Veracruz,Fortín,19.4988823333,22.8154499606,57.448384937,12.3759901824,20.5431537044,23.8810814246
30069,Veracruz,Gutiérrez Zamora,23.479929176,17.3293342496,78.9421934068,21.828378079,46.9860184728,31.2914096041
30070,Veracruz,Hidalgotitlán,33.8663871402,13.7545314572,89.715787466,18.752424922,88.9896278228,33.9137148736
30071,Veracruz,Huatusco,31.8893031413,20.9080618276,79.7909957551,17.391421497,37.5076810836,27.3006963931
30072,Veracruz,Huayacocotla,29.9252190503,14.1923500175,85.6843894037,9.9163782653,47.3732084126,24.2013987023
30073,Veracruz,Hueyapan de Ocampo,34.510576166,12.2432754094,70.6877887484,21.7845461951,62.5006639968,50.8808616163
30074,Veracruz,Huiloapan de Cuauhtémoc,19.7009811556,12.3812490266,57.6701448373,17.7853916835,16.5706276281,14.2656907024
30075,Veracruz,Ignacio de la Llave,34.0763594595,12.1920936096,83.8400105265,14.7844141704,61.0881335834,39.4303945969
30076,Veracruz,Ilamatlán,46.3440167499,12.2000322113,80.9067482686,39.1045256885,98.0995329361,35.6015461427
30077,Veracruz,Isla,35.3019948965,17.2022088512,84.1907792306,17.6731151821,35.167488645,41.6441102891
30078,Veracruz,Ixcatepec,27.377410532,8.1287665435,69.7580804813,58.7321719353,88.9783995041,31.882352047
30079,Veracruz,Ixhuacán de los Reyes,42.0328114053,6.9737397268,91.2719970184,16.5529470354,54.8811595117,20.7652082918
30080,Veracruz,Ixhuatlán del Café,32.3420581162,22.4598896234,90.7484920012,15.5559493292,64.0337912679,18.6739000551
30081,Veracruz,Ixhuatlancillo,26.0055382658,18.9358443452,66.6497479924,21.1598662874,27.5993608817,26.9604770829
30082,Veracruz,Ixhuatlán del Sureste,26.5961322454,8.654210246,64.8252387602,20.5214111753,48.9711975256,31.7705783754
30083,Veracruz,Ixhuatlán de Madero,33.4422681292,9.6373146432,74.2953215037,44.9623913712,92.909065207,43.7846609038
30084,Veracruz,Ixmatlahuacan,33.4000800961,10.712855426499999,57.8894673608,11.1734080897,42.6712054465,27.3728474169
30085,Veracruz,Ixtaczoquitlán,19.2557145417,15.0994722202,55.6096044015,15.9176870122,22.4110567973,22.0251203356
30086,Veracruz,Jalacingo,37.7997812766,20.6199147332,89.6925460234,28.7353324326,56.0113568289,23.5465923307
30087,Veracruz,Xalapa,13.9205771783,24.1217143116,52.768666519,10.4910467738,6.0371894177,18.6114736873
30088,Veracruz,Jalcomulco,42.9210134128,13.838620396,79.5614221844,10.900574835,41.0687672983,13.1147540984
30089,Veracruz,Jáltipan,21.8974320144,20.0316728012,62.2829775334,16.5501472936,52.6929667986,32.011291709
30090,Veracruz,Jamapa,30.9876396725,22.2559861983,67.2225562305,16.773990631,45.9868865884,12.5522970064
30091,Veracruz,Jesús Carranza,36.8347998705,19.7138523884,89.4576793478,18.3911840244,68.9790745745,34.8343652717
30092,Veracruz,Xico,32.8059836748,16.3412178078,80.6219044125,18.0865973954,29.6282141915,20.246716184
30093,Veracruz,Jilotepec,25.3823165706,19.4027602509,75.6192558595,12.9996097784,37.947375079,20.7728807231
30094,Veracruz,Juan Rodríguez Clara,35.5615090988,20.1013750658,86.6022587848,16.4208218641,47.1093726759,42.1694298123
30095,Veracruz,Juchique de Ferrer,35.6348476151,16.0160756793,85.8476359308,15.5597362206,59.9903825366,23.6203711838
30096,Veracruz,Landero y Coss,36.3354037267,7.0652173913,84.7049689441,2.6397515528,47.049689441,26.2422360248
30097,Veracruz,Lerdo de Tejada,22.4911734909,17.0301291799,43.6124277511,8.0225303809,10.4599504789,32.8314173677
30098,Veracruz,Magdalena,32.6275992439,8.3553875236,90.3213610586,32.7032136106,88.9981096408,48.4688090737
30099,Veracruz,Maltrata,29.5604242493,25.4942135183,82.5767664204,17.5691600311,41.5815624975,22.9397280207
30100,Veracruz,Manlio Fabio Altamirano,34.2725604203,26.1623231289,67.9170497415,13.4880400675,40.5216327266,23.6821208186
30101,Veracruz,Mariano Escobedo,27.9775074053,17.1013502108,70.3481364294,19.4638015918,37.3476008734,35.4997392194
30102,Veracruz,Martínez de la Torre,22.6604990944,24.9968888695,63.5385544446,18.2715939188,27.960973203000002,30.1879022843
30103,Veracruz,Mecatlán,41.4874551971,11.9713261649,91.9534050179,44.1666666667,93.1989247312,59.2383512545
30104,Veracruz,Mecayapan,41.3756331645,9.5907757931,90.7158091176,45.9810717142,89.7294054919,46.9608104505
30105,Veracruz,Medellín,21.9202474806,21.7093474614,49.0982297999,14.3659685772,21.1498630916,31.0711954658
30106,Veracruz,Miahuatlán,36.9863013699,7.5342465753,90.1747756259,16.6981577704,51.7949929145,17.1469059991
30107,Veracruz,Las Minas,42.8,6.76,88.48,37.36,64.76,9.12
30108,Veracruz,Minatitlán,19.9462595714,14.9975675803,56.4466183545,21.2261465519,39.4702897988,33.1893216747
30109,Veracruz,Misantla,24.5427989601,16.7445954569,79.7946160839,17.4075616924,50.2440933527,24.2757110044
30110,Veracruz,Mixtla de Altamirano,55.0817698405,9.5715862346,88.9134142671,53.5166047958,98.6655964683,29.5174074446
30111,Veracruz,Moloacán,28.7214033485,11.100829052,70.6404380478,23.0574026716,52.3814378277,33.5981087576
30112,Veracruz,Naolinco,26.735879055,11.1600185245,76.0366699863,8.6108812699,30.3947461556,18.4513781113
30113,Veracruz,Naranjal,31.4857941313,18.7936655799,80.3446669772,32.1378667909,61.9934792734,27.1075919888
30114,Veracruz,Nautla,28.6747986115,19.8532672973,77.2909606275,13.2920323264,42.9125765239,30.5315043411
30115,Veracruz,Nogales,22.9190364461,19.3188936119,65.3111571693,16.5494840698,27.9578229174,23.8803369528
30116,Veracruz,Oluta,26.1134364408,18.3811633783,77.411424103,22.4719813869,50.9572542323,34.8415224069
30117,Veracruz,Omealca,33.8474948416,17.9069925834,70.6586517061,22.7539529757,63.5705100504,35.274769154
30118,Veracruz,Orizaba,11.1491721515,18.5323667371,44.6739790826,9.26875557,4.0619289863,19.6413645989
30119,Veracruz,Otatitlán,30.0456100342,26.4538198404,69.2702394527,12.4097301406,24.2303306727,31.6989737742
30120,Veracruz,Oteapan,27.2521427416,14.7250569981,75.4465397936,28.3414292842,64.9327509603,23.2726875404
30121,Veracruz,Ozuluama de Mascareñas,32.1943770999,8.8807425589,83.8038705301,27.4335879707,67.5605241841,25.4823534494
30122,Veracruz,Pajapan,41.3471993865,15.9010992773,91.3212691439,31.3492513277,88.5454833284,48.2749918863
30123,Veracruz,Pánuco,23.9465238564,11.9242589872,63.9787310956,16.9317596205,46.216349631,24.9604557117
30124,Veracruz,Papantla,25.8277456097,29.4157012755,73.2241513056,37.2515452503,69.7487510127,33.6047977417
30125,Veracruz,Paso del Macho,36.9262390532,17.3030632871,58.0397760364,13.8777484638,55.2833615752,30.6692213603
30126,Veracruz,Paso de Ovejas,30.3402851182,25.3016464979,54.9647387965,12.8191438033,34.5515280572,21.9513022477
30127,Veracruz,La Perla,50.4154934018,18.924488833,95.3078404306,40.6152421205,77.1235679383,45.901739337
30128,Veracruz,Perote,25.6312832998,20.5683911189,79.4143329505,17.494201305,12.0536454529,26.4499453404
30129,Veracruz,Platón Sánchez,31.1205621557,9.0509804171,80.5808600955,39.2345988348,59.1339963293,33.6772137913
30130,Veracruz,Playa Vicente,35.9965147347,16.3639372077,86.8795521069,11.4880496813,66.4025803112,34.2733842274
30166,Veracruz,Tepetlán,47.5064766839,8.9486183074,82.3510362694,9.1537132988,40.3713298791,10.6325561313
30131,Veracruz,Poza Rica de Hidalgo,14.2658251527,22.9944256569,50.7401019567,20.2773448599,19.859347917,30.0168719692
30132,Veracruz,Las Vigas de Ramírez,32.1743082384,16.2121692683,85.5913413413,20.7103018326,45.7402675743,23.4629908168
30133,Veracruz,Pueblo Viejo,20.3765824761,18.144661496,55.502968796,19.8674865045,38.6684005598,33.2708388241
30134,Veracruz,Puente Nacional,30.3351921206,18.4278231965,63.3986546415,7.4384832826,34.6815788483,18.1783064635
30135,Veracruz,Rafael Delgado,30.4884730375,22.0952056223,80.412134549,34.2174267224,58.9420897063,37.3641453594
30136,Veracruz,Rafael Lucio,24.269412747,24.700807125,73.323128305,15.6136932925,10.9657667687,12.6774283329
30137,Veracruz,Los Reyes,36.6202555789,13.6944497425,85.5998474156,43.8107953462,96.090024795,32.1190158306
30138,Veracruz,Río Blanco,11.5646213462,21.9411140147,46.6939148186,9.3072512443,6.0762607164,19.7870931204
30139,Veracruz,Saltabarranca,35.0538854226,11.6089998109,46.9843070524,7.8653809794,20.8735110607,23.2179996219
30140,Veracruz,San Andrés Tenejapan,41.968503937,13.937007874,89.4094488189,26.6929133858,85.7874015748,13.188976378
30141,Veracruz,San Andrés Tuxtla,35.0230405541,16.563969716,79.2691022303,26.5998039171,57.2431368802,37.9787669156
30142,Veracruz,San Juan Evangelista,36.9391810332,21.7664683258,83.9572291214,15.415184725,66.2976645196,34.5644354122
30143,Veracruz,Santiago Tuxtla,37.429198806,17.281056375,79.112515341899993,21.9746201271,57.4765986395,48.4715691151
30144,Veracruz,Sayula de Alemán,33.0682269959,30.2560178698,84.1251235915,26.6920809124,62.7124417855,30.3165038901
30145,Veracruz,Soconusco,24.8680620977,27.9938465235,72.7468471209,19.4910486783,42.7437879353,30.137423516
30146,Veracruz,Sochiapa,37.7467354995,16.6413604616,91.2845429699,9.6872153052,48.8004858791,12.2684482235
30147,Veracruz,Soledad Atzompa,50.9111449482,16.9802053146,89.0908197849,49.1870917039,98.639422368499993,25.1289356059
30148,Veracruz,Soledad de Doblado,36.8183143333,21.4527480725,76.437274939900007,14.2854927288,48.4881674152,32.6405594454
30149,Veracruz,Soteapan,40.33217173,6.3106391143,92.5796279528,56.2833867319,89.5385793617,44.965281118
30150,Veracruz,Tamalín,26.9331636634,17.4778492696,86.9388894728,31.8185031959,62.9875802258,22.8371478383
30151,Veracruz,Tamiahua,29.5261687812,15.2456559439,80.9791162414,24.2266965773,83.5950898293,33.8419984459
30152,Veracruz,Tampico Alto,31.3225002424,16.0539394433,72.5336034245,21.2967138368,62.7153655788,32.1587984664
30153,Veracruz,Tancoco,28.2396313364,18.064516129,72.0737327189,27.2811059908,70.7465437788,19.8709677419
30154,Veracruz,Tantima,34.6404582885,14.8892509596,85.305915728,41.5984739598,82.2356170495,21.8227723888
30155,Veracruz,Tantoyuca,27.4170906373,10.3026327535,81.7657678481,54.8717761502,83.1889531643,34.8586323482
30156,Veracruz,Tatatila,43.0975794251,15.2987897126,90.828290469,29.8033282905,45.8774583964,15.4311649017
30157,Veracruz,Castillo de Teayo,25.4403633894,15.8656637435,85.7271817367,31.8299601591,81.1566221461,36.6225162203
30158,Veracruz,Tecolutla,28.7453668879,17.4167878256,85.3654409036,21.6895251649,63.1142228671,45.3968464913
30159,Veracruz,Tehuipango,46.7495902845,4.7905198134,95.8145984788,73.9547001723,98.2686893306,11.4300121864
30160,Veracruz,Álamo Temapache,25.1882493769,16.7271864862,81.2354695027,29.8381482153,72.7355478967,33.253265012
30161,Veracruz,Tempoal,33.5074120886,8.0194994493,81.122775055100007,31.0427419664,68.7969114092,35.4729935984
30162,Veracruz,Tenampa,45.5411954766,12.084006462,90.7108239095,13.182552504,47.7705977383,20.5654281099
30163,Veracruz,Tenochtitlán,38.3935742972,10.6425702811,89.8192771084,24.0963855422,67.2891566265,16.3253012048
30164,Veracruz,Teocelo,28.2641733657,9.2401682187,76.9716040034,15.8741001342,30.0977529753,16.0146397186
30165,Veracruz,Tepatlaxco,39.5233503237,12.618818019,88.800110208,23.8738118198,87.0230059237,15.4291224687
30167,Veracruz,Tepetzintla,26.4190404423,17.105510571700002,82.4424699804,41.9898874978,76.8064085773,36.4823156679
30168,Veracruz,Tequila,38.7141264012,10.9397383945,86.8756662345,40.7437868565,92.8925732399,22.2805834919
30169,Veracruz,José Azueta,35.2200760718,8.9667583823,82.0904683087,10.1675247624,50.3999327788,41.2587680231
30170,Veracruz,Texcatepec,45.7821737153,14.7226011824,91.4051841746,24.965893588,98.7266939518,35.7207821737
30171,Veracruz,Texhuacán,38.7728172421,20.277105784,87.0464042226,28.8541895755,98.2845832417,28.3923466022
30172,Veracruz,Texistepec,30.4544876211,19.0969717827,80.2253411305,21.176845546,78.9383736862,28.7529149156
30173,Veracruz,Tezonapa,35.3878495246,10.609729558,79.6761094223,24.9117702213,82.7052032421,39.1579086303
30174,Veracruz,Tierra Blanca,27.2664818442,20.7896422099,62.6253619014,16.9568518524,37.9274197857,24.96455984
30175,Veracruz,Tihuatlán,24.5641606091,26.066420168,76.0952905871,28.5717765069,71.5569217121,30.727700524
30176,Veracruz,Tlacojalpan,30.6752707997,14.1507259737,66.4899746485,10.0714450334,38.0271952063,26.7573173542
30177,Veracruz,Tlacolulan,32.6515617074,13.9283315937,90.5038675631,25.0357992144,25.256110759,16.8345172687
30178,Veracruz,Tlacotalpan,34.0179902711,9.6213492664,75.2904328684,15.0249009426,42.2128229736,26.4485749314
30179,Veracruz,Tlacotepec de Mejía,32.7518289252,22.7349465391,86.0438942037,9.0602138436,58.5818795723,12.4929656725
30180,Veracruz,Tlachichilco,34.1938263479,4.1457985596,67.3838554353,16.1405621847,92.1679684597,42.1844534633
30181,Veracruz,Tlalixcoyan,32.2887432894,10.4254900712,83.4866836625,13.2853860734,41.933527486,28.5138990277
30182,Veracruz,Tlalnelhuayocan,27.5052605122,23.7657814778,80.2324825917,18.7473885276,28.8216089068,25.7209586716
30183,Veracruz,Tlapacoyan,30.6514139537,22.5123616095,84.3536474139,29.5693508724,35.0858415723,30.9262299624
30184,Veracruz,Tlaquilpa,46.404461403,4.0064572938,88.7290871735,39.668329909,93.0730848254,16.3780452011
30185,Veracruz,Tlilapan,29.1314214978,17.1446255416,77.6975448731,30.1010934599,52.300391995,25.7066226532
30186,Veracruz,Tomatlán,21.568627451,25.9141494436,71.8954248366,6.9599010775,24.8012718601,23.8827062356
30187,Veracruz,Tonayán,40.5410447761,12.1082089552,92.5932835821,23.7313432836,57.5373134328,7.8544776119
30188,Veracruz,Totutla,37.2222171337,17.7300268607,88.3522876685,10.7177825472,52.8396687817,19.9833785237
30189,Veracruz,Tuxpan,15.5978278594,22.5074508688,54.4104778484,14.3301786713,33.5216480352,23.1193242095
30190,Veracruz,Tuxtilla,31.5497223624,3.7354871277,40.8379606259,4.0888440182,34.628975265,16.6582534074
30191,Veracruz,Ursulo Galván,23.4295604843,15.1243576711,39.8765697868,8.3879824485,12.4336743838,26.1370425284
30192,Veracruz,Vega de Alatorre,29.4238275353,19.2819681217,80.9956850013,12.6491287644,29.9763012274,28.3714862905
30193,Veracruz,Veracruz,15.6136713925,24.0405964017,45.0406240962,11.1241257011,3.7485573046,25.5535937388
30194,Veracruz,Villa Aldama,29.5194503696,11.3299237322,88.865502021,25.2407447165,21.7296081878,22.076321911
30195,Veracruz,Xoxocotla,39.8078102637,4.4162747904,90.8812103864,41.0345532611,98.0781026375,26.0478429769
30196,Veracruz,Yanga,27.9386679165,21.9734077351,66.7332433092,9.2565778406,36.735150886,22.4892354041
30197,Veracruz,Yecuatla,37.0446253577,14.3167640664,86.0182043388,15.7296893219,72.9445971452,29.0378289953
30198,Veracruz,Zacualpan,44.6127946128,14.8913376186,83.8996020814,18.5032139578,66.1003979186,37.0676461586
30199,Veracruz,Zaragoza,31.3675804571,14.043387821,85.0774385754,46.1533454556,69.7450381111,45.1289280637
30200,Veracruz,Zentla,35.869412043,15.4564756334,88.3674198554,8.2418616787,61.926038657,11.2801171581
30201,Veracruz,Zongolica,34.6288717093,22.180104095,86.2311242408,36.7436169208,80.9888587298,26.4559108524
30202,Veracruz,Zontecomatlán de López y Fuentes,40.0237826545,8.0516776981,87.0015863422,30.7474881375,92.7603149175,46.7367608322
